POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU vL,MOV vL,CON vL.1,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR.1,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP.1,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA.1,WAR.1,rWAR,SIERA,Predicted_XGB
SP,39,Garrett Crochet,,Baltimore,MLB,MLB,06/21/1999,31,USA,6' 6',230 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,63,1,Normal,Normal,Normal,62,45,46,46,45,79,48,48,50,48,59,44,46,45,44,97.0,49.0,,70.0,53.0,,84.0,,,,,,5,FB,97.0,96-98,3/4,Power,59.0,55.0,1,1,2,20,16,44,12,6,18,28,14,13,13,12,46,45,0.067,0.087,0.067,0.4,0.072,0.154,0.2,-1.17,-3,-0.8,-9.0,0.0,0.0,0.0,0,0,161.0,77,4.3,4.07,-1.3,2.0,1.7,3.61,2.153805
SP,38,C.J. Culpepper,,Atlanta,MLB,MLB,11/02/2001,28,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,23,Normal,Normal,Normal,41,52,53,52,52,40,50,52,50,50,42,55,53,54,55,49.0,41.0,25.0,49.0,41.0,,32.0,,,,,,6,NEU,95.0,94-96,3/4,Normal,63.0,35.0,1,1,2,33,15,44,6,7,8,15,20,12,2,47,8,8,0.125,0.125,0.125,0.1,0.11,0.25,0.5,-0.2,0,0.0,-1.3,0.0,0.2,0.2,0,0,180.0,74,3.7,3.63,0.6,3.4,3.3,4.06,2.981591
SP,32,Chase Dollander,,Colorado,MLB,MLB,10/26/2001,28,USA,6' 2',200 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,4,Flyball,Pull,Pull,50,51,49,59,50,48,50,48,57,48,52,54,50,60,52,66.0,48.0,50.0,91.0,,,,,,,,,4,NEU,96.0,95-97,3/4,Power,45.0,44.0,1,1,1,37,16,38,26,5,5,4,11,5,8,28,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0,-0.1,-1.1,0.0,0.0,0.0,0,0,192.2,96,4.48,4.08,-1.2,3.2,3.3,4.05,3.1795776
SP,23,Antonio Duran,,Miami,MLB,MLB,05/27/2008,22,DOM,6' 0',185 lbs,Right,Right,2.5 Stars,4.0 Stars,4,8,1,5,1,1,10,9,1,10,1,7,7,3,1,2,1,1,92,4,Normal,Pull,Normal,51,50,53,53,49,49,49,51,53,48,53,51,55,54,50,50.0,50.0,31.0,60.0,,,46.0,,,,,,5,NEU,92.0,91-93,OTT,Normal,93.0,54.0,4,3,4,29,9,41,8,42,35,38,22,8,3,21,4,4,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.09,0,0.0,-1.0,0.0,0.0,0.0,0,0,95.2,48,4.52,4.66,-0.6,0.6,1.2,3.83,0.85914415
SP,1,MacKenzie Gore,,Los Angeles,MLB,MLB,02/24/1999,31,USA,6' 2',200 lbs,Left,Left,2.5 Stars,2.5 Stars,2,7,11,1,1,1,6,1,11,1,1,1,7,3,12,1,1,1,53,46,Normal,Normal,Normal,48,47,43,43,49,51,49,44,45,51,47,47,43,43,49,70.0,41.0,67.0,58.0,,,,,,,,,4,NEU,95.0,94-96,3/4,Normal,58.0,59.0,10,10,2,25,61,59,34,3,3,3,22,20,20,43,58,58,0.121,0.121,0.172,1.1,0.126,0.293,0.273,-1.15,-1,-0.7,-9.0,0.0,0.4,0.4,0,0,174.2,64,3.3,3.96,1.1,2.9,4.5,3.83,2.8042252
SP,68,George Kirby,,Seattle,MLB,MLB,02/04/1998,32,USA,6' 4',210 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,41,Normal,Spray,Spray,45,45,85,50,44,42,42,80,46,41,47,47,88,52,46,58.0,,34.0,42.0,49.0,32.0,,,,,,,5,FB,96.0,95-97,3/4,Power,48.0,47.0,2,2,1,23,44,56,31,3,3,3,23,13,29,29,57,54,0.019,0.07,0.019,0.2,0.052,0.089,0.048,-1.14,-5,-1.2,-11.6,0.0,-0.2,-0.2,0,0,197.2,75,3.41,3.52,0.8,3.8,4.2,2.75,3.7647247
SP,77,Yu-min Lin,,Colorado,MLB,MLB,07/12/2003,27,TPE,5' 11',175 lbs,Left,Left,2.5 Stars,2.5 Stars,7,5,1,1,1,9,3,5,1,1,1,8,6,8,1,1,1,10,43,10,Normal,Normal,Normal,48,50,51,52,50,47,51,50,52,50,48,50,51,51,50,57.0,49.0,49.0,46.0,,,46.0,,,,,,5,NEU,93.0,93-95,3/4,Normal,44.0,62.0,2,2,2,27,23,55,15,6,3,5,29,26,15,50,5,5,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.23,0,-0.0,-1.3,0.0,-0.0,-0.0,0,0,164.0,83,4.55,4.1,-0.9,1.7,1.7,3.85,2.077507
SP,40,Reynaldo Lopez,,Chicago,MLB,MLB,01/04/1994,36,DOM,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,8,12,5,1,23,1,12,9,5,1,23,1,12,8,5,1,22,1,49,18,Normal,Normal,Normal,46,48,52,34,55,45,47,52,34,53,47,48,52,35,55,67.0,42.0,48.0,62.0,,,,,,,,,4,NEU,95.0,94-96,OTT,Normal,39.0,61.0,2,2,3,21,16,43,7,14,19,25,15,16,15,20,15,15,0.133,0.133,0.2,0.4,0.141,0.333,0.286,-0.09,0,-0.1,-2.0,0.0,0.1,0.1,0,0,178.1,79,3.99,4.27,-0.7,1.8,1.6,3.54,1.8891164
SP,50,Bryce Miller,,Baltimore,MLB,MLB,08/23/1998,32,USA,6' 2',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,14,Normal,Normal,Normal,42,48,67,58,46,40,47,66,56,45,44,49,67,59,47,52.0,,28.0,39.0,40.0,28.0,34.0,,,,,,6,EX FB,96.0,95-97,3/4,Power,62.0,42.0,2,2,2,21,18,55,25,8,8,12,3,3,2,3,41,40,0.025,0.024,0.025,0.1,0.021,0.049,0.067,-0.97,-4,-0.7,-9.7,0.0,-0.1,-0.1,0,0,161.0,73,4.08,4.11,0.1,2.0,2.5,3.48,2.0522509
SP,70,Mitchell Parker,,Washington,MLB,MLB,09/27/1999,31,USA,6' 4',225 lbs,Left,Left,2.5 Stars,2.5 Stars,1,2,3,1,1,1,1,1,2,1,1,1,3,1,3,1,1,1,46,2,Normal,Normal,Normal,45,46,50,46,46,47,48,52,47,48,44,46,50,45,46,56.0,,60.0,44.0,,46.0,,,,,,,4,FB,94.0,93-95,3/4,Normal,60.0,63.0,1,1,4,9,13,39,12,5,7,7,18,8,29,18,34,34,0.118,0.118,0.118,0.6,0.103,0.235,0.308,-0.3,-1,-0.3,-5.3,0.0,0.7,0.7,0,0,172.0,75,3.92,3.21,0.2,3.7,2.3,3.38,3.5172544
SP,27,Alejandro Rosario,,Texas,MLB,MLB,01/06/2002,28,USA,6' 1',200 lbs,Right,Right,2.5 Stars,3.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,10,Normal,Spray,Spray,65,43,58,59,39,58,40,57,57,35,73,46,60,62,42,85.0,,,85.0,,100.0,,,,,,,3,EX FB,96.0,95-97,3/4,Power,62.0,56.0,1,1,3,23,24,55,38,18,40,21,26,19,21,24,51,50,0.04,0.059,0.04,0.2,0.048,0.099,0.105,-0.97,-4,-0.9,-10.9,0.0,0.2,0.2,0,0,188.1,80,3.82,3.9,1.0,3.0,3.7,2.48,3.0631335
SP,61,Cristopher Sanchez,,Chicago,MLB,MLB,12/12/1996,33,DOM,6' 5',175 lbs,Left,Left,2.5 Stars,2.5 Stars,10,12,8,1,14,5,11,9,6,1,12,1,13,10,9,1,15,6,52,5,Normal,Normal,Normal,38,50,62,49,50,44,59,68,53,60,35,48,61,46,49,,48.0,,41.0,49.0,,,,,,,,3,GB,95.0,94-96,3/4,GB'er,54.0,68.0,1,2,1,26,20,48,13,10,15,27,16,8,7,46,14,14,0.071,0.071,0.143,0.1,0.089,0.214,0.333,-0.36,0,-0.2,-2.5,0.0,-0.4,-0.4,0,0,198.0,101,4.59,4.22,-1.0,2.2,1.8,3.8,2.2843015
SP,43,Patrick Sandoval,,Detroit,MLB,MLB,10/18/1996,33,USA,6' 3',195 lbs,Left,Left,2.5 Stars,2.5 Stars,4,1,1,1,1,10,1,2,1,1,1,10,1,5,1,1,1,10,56,35,Normal,Normal,Normal,44,58,39,46,63,48,66,40,50,75,43,56,38,45,61,48.0,42.0,34.0,56.0,47.0,,,,,,,,5,NEU,94.0,93-95,OTT,Normal,55.0,67.0,1,1,4,27,23,55,15,9,28,8,21,12,24,42,47,45,0.089,0.106,0.089,0.6,0.089,0.195,0.16,-0.7,-2,-0.8,-8.3,0.0,-0.7,-0.7,0,0,178.1,70,3.53,4.01,0.5,2.2,3.4,4.2,2.2059772
SP,59,José Soriano,,Washington,MLB,MLB,10/20/1998,31,DOM,6' 3',210 lbs,Right,Right,2.5 Stars,2.5 Stars,14,17,6,1,23,12,18,14,8,1,25,13,17,13,6,1,23,12,42,12,Normal,Normal,Normal,55,58,38,57,58,50,52,37,54,52,59,61,38,59,62,63.0,,58.0,64.0,76.0,40.0,,,,,,,5,EX GB,98.0,97-99,3/4,Power,57.0,53.0,-,-,-,22,33,49,28,16,11,38,17,15,16,30,10,8,0.0,0.2,0.0,0.1,0.138,0.2,0.0,-0.07,0,-0.1,-1.4,0.0,0.0,0.0,0,0,178.0,88,4.45,4.46,-0.5,1.5,2.0,3.99,1.6611612
SP,23,Kineo Watanabe,,Kansas City,MLB,MLB,12/02/2002,27,JPN,5' 11',190 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,15,1,1,1,1,1,12,1,1,1,1,1,16,1,53,12,Flyball,Normal,Normal,50,49,43,46,50,48,49,43,46,50,50,49,43,46,50,,59.0,69.0,58.0,,63.0,57.0,,,,13.0,,6,NEU,93.0,92-94,OTT,Normal,57.0,52.0,11,11,15,26,15,53,3,58,57,59,14,2,2,8,53,51,0.039,0.075,0.039,0.2,0.059,0.115,0.111,-1.02,-4,-0.8,-11.0,0.0,-0.0,-0.0,0,0,187.1,71,3.41,4.47,1.4,1.5,4.4,4.09,1.5045348
SP,16,Ricardo Yan,,Arizona,MLB,MLB,11/14/2002,27,DOM,6' 4',200 lbs,Right,Right,2.5 Stars,3.0 Stars,7,7,1,1,2,8,9,7,1,1,1,5,6,7,1,1,3,9,48,13,Normal,Normal,Normal,49,62,44,55,67,44,57,43,52,58,53,70,45,58,76,,72.0,20.0,70.0,66.0,,,,,,,,4,GB,94.0,93-95,3/4,GB'er,58.0,52.0,1,1,2,28,40,49,17,8,12,24,22,15,14,47,8,8,0.125,0.125,0.125,0.2,0.11,0.25,0.2,-0.0,0,0.0,-1.3,0.0,0.0,0.0,0,0,160.2,67,3.75,3.96,-0.0,2.0,2.9,3.91,2.0291193
SP,81,Jordan Balazovic,,Detroit,MLB,MLB,09/17/1998,32,CAN,6' 5',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,42,Normal,Pull,Pull,42,62,45,51,69,39,57,44,47,61,44,67,46,53,74,,,44.0,47.0,53.0,41.0,,,,,,,4,EX GB,95.0,94-96,3/4,GB'er,45.0,51.0,-,-,-,28,43,48,45,-,-,-,15,17,17,26,46,45,0.089,0.109,0.089,0.6,0.091,0.198,0.19,-0.76,-2,-0.4,-8.1,0.0,-0.1,-0.1,0,0,174.0,78,4.03,4.66,-1.0,0.7,1.5,4.29,0.91636586
SP,47,Matt Brash,,Texas,MLB,MLB,05/12/1998,32,CAN,6' 1',180 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,2,Normal,Normal,Normal,59,59,42,55,60,50,51,41,50,51,72,66,43,58,70,98.0,,,100.0,,,,,,,83.0,,3,NEU,97.0,96-98,3/4,Power,30.0,39.0,1,1,2,42,13,59,9,24,10,15,11,15,11,2,45,44,0.045,0.067,0.045,0.2,0.055,0.112,0.08,-0.9,-4,-0.7,-9.4,0.0,0.0,0.0,0,0,168.1,82,4.38,4.71,-0.7,1.0,2.1,3.62,1.045947
SP,32,Ben Brown,,Chicago,MLB,MLB,09/09/1999,31,USA,6' 6',200 lbs,Right,Right,2.5 Stars,2.5 Stars,2,3,6,1,1,1,3,2,7,1,2,1,3,1,6,1,1,1,47,8,Normal,Normal,Normal,52,50,45,55,49,50,49,45,54,48,54,51,45,56,50,100.0,46.0,80.0,56.0,,,,,,,,,4,FB,97.0,96-98,3/4,Power,36.0,49.0,-,-,-,16,30,42,14,-,-,-,10,15,6,16,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0,-0.1,-1.8,0.0,0.0,0.0,0,0,184.0,89,4.35,4.27,-1.7,2.0,1.3,3.55,2.001217
SP,58,Hunter Brown,,Boston,MLB,MLB,08/29/1998,32,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,9,1,1,4,1,1,10,1,1,5,1,1,9,1,1,4,15,10,Normal,Normal,Normal,47,45,48,38,47,45,43,47,36,46,48,46,49,39,48,53.0,44.0,37.0,41.0,46.0,,50.0,,,,,,6,GB,95.0,94-96,3/4,GB'er,52.0,31.0,1,1,1,15,23,55,18,8,10,11,7,10,13,4,47,47,0.149,0.149,0.149,0.9,0.131,0.298,0.28,-0.58,-1,-0.7,-6.3,0.0,0.0,0.0,0,0,159.2,61,3.44,3.92,1.1,1.9,3.0,3.29,1.8647659
SP,78,Ben Casparius,,Pittsburgh,MLB,MLB,02/11/1999,31,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,22,24,33,34,21,22,24,23,34,35,23,23,23,21,33,33,21,21,48,36,Normal,Pull,Pull,53,49,45,52,48,51,48,46,51,47,55,49,45,53,48,75.0,55.0,48.0,66.0,,,49.0,,,,,,5,EX FB,95.0,94-96,3/4,Normal,53.0,37.0,3,3,2,39,48,59,42,31,30,51,40,43,48,58,8,7,0.143,0.25,0.143,0.3,0.196,0.393,0.2,-0.06,0,0.0,-0.7,0.0,-0.1,-0.1,0,0,170.0,92,4.87,4.55,-0.9,1.0,0.7,3.76,1.1526241
SP,58,Luis Castillo,,Houston,MLB,MLB,12/12/1992,37,DOM,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,5,1,1,17,1,5,1,1,1,18,1,5,1,1,1,17,1,31,1,Normal,Normal,Normal,44,44,70,38,47,40,41,65,34,43,48,47,73,40,49,52.0,46.0,,49.0,49.0,,,,,,,,4,FB,94.0,93-95,3/4,Normal,50.0,57.0,1,1,1,15,17,57,10,7,17,22,6,9,8,25,57,54,0.185,0.228,0.204,2.8,0.197,0.432,0.455,-0.5,1,-0.6,-5.2,0.0,-1.2,-1.2,0,0,193.0,90,4.2,4.27,-0.8,2.0,2.3,3.18,1.993809
SP,67,Nestor Cortes,,New York,MLB,MLB,12/10/1994,35,CUB,5' 11',200 lbs,Right,Left,2.5 Stars,2.5 Stars,2,6,2,1,5,1,7,3,3,1,8,1,5,1,2,1,4,1,52,35,Normal,Normal,Normal,41,39,82,38,40,43,42,87,40,42,41,39,80,38,39,44.0,42.0,,36.0,,,47.0,9.0,,,,,5,EX FB,91.0,90-92,3/4,Normal,55.0,64.0,3,3,3,17,9,38,16,12,14,19,10,11,8,21,58,54,0.019,0.069,0.019,0.2,0.051,0.087,0.034,-1.2,-5,-0.9,-12.4,0.0,0.4,0.4,0,0,181.0,73,3.63,3.78,0.8,3.2,3.9,2.89,3.1638563
SP,51,Reid Detmers,,Seattle,MLB,MLB,07/08/1999,31,USA,6' 2',200 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,12,Normal,Pull,Pull,49,44,52,47,43,55,47,56,51,46,47,42,51,46,41,62.0,47.0,49.0,59.0,39.0,,,,,,,,5,EX FB,94.0,93-95,3/4,Normal,55.0,99.0,4,4,2,15,24,57,3,26,45,6,20,14,14,20,45,45,0.111,0.111,0.111,0.6,0.097,0.222,0.238,-0.95,-2,-0.5,-8.0,0.0,0.4,0.4,0,0,162.0,86,4.78,4.11,-2.0,2.4,1.6,2.88,2.4557924
SP,6,Jackson Ferris,,Philadelphia,MLB,MLB,01/15/2004,26,USA,6' 4',200 lbs,Left,Left,2.5 Stars,3.0 Stars,1,4,17,1,9,1,4,1,17,1,9,1,4,1,17,1,9,1,90,26,Normal,Normal,Normal,59,61,41,60,62,70,70,43,62,73,56,59,41,59,59,61.0,67.0,80.0,86.0,,,,,,,,,4,NEU,94.0,93-95,3/4,Normal,54.0,64.0,2,3,1,28,23,36,6,8,21,19,20,6,22,30,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-1,-0.3,-2.0,0.0,0.0,0.0,0,0,164.1,98,5.37,4.34,-3.7,1.7,-0.7,3.9,1.6828061
SP,5,Jackson Flora,,Los Angeles,MLB,MLB,05/25/2005,25,USA,6' 4',200 lbs,Right,Right,2.5 Stars,3.0 Stars,2,1,1,1,1,10,1,2,1,1,1,10,1,2,1,1,1,10,25,29,Normal,Normal,Normal,48,55,49,54,55,45,50,48,51,49,50,59,50,56,60,85.0,46.0,,58.0,42.0,,,,,,,,4,GB,97.0,96-98,3/4,Power,50.0,15.0,1,1,1,11,16,24,21,20,27,29,13,21,21,20,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0,-0.1,-1.0,0.0,0.0,0.0,0,0,26.1,16,5.47,4.07,-0.9,0.4,-0.1,3.86,1.2500507
SP,29,Braxton Garrett,,New York,MLB,MLB,08/05/1997,33,USA,6' 2',200 lbs,Right,Left,2.5 Stars,2.5 Stars,12,1,1,1,20,20,1,12,1,1,20,20,1,12,1,1,20,20,47,17,Flyball,Normal,Normal,43,49,65,48,50,47,55,72,51,56,42,49,62,47,49,39.0,44.0,36.0,44.0,49.0,,41.0,,,,,,6,NEU,92.0,91-93,3/4,Normal,50.0,64.0,2,2,4,30,19,32,5,10,7,9,17,25,21,31,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0,-0.1,-1.3,0.0,0.0,0.0,0,0,167.2,101,5.42,4.24,-2.4,1.8,-0.3,3.55,1.9872527
SP,36,Logan Gilbert,,Houston,MLB,MLB,05/05/1997,33,USA,6' 6',215 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,9,Flyball,Normal,Normal,49,44,76,52,42,47,43,74,51,41,51,45,77,53,43,70.0,,45.0,60.0,,38.0,46.0,,,,,,5,NEU,97.0,96-98,3/4,Power,56.0,43.0,1,1,1,25,35,66,12,12,7,7,21,8,20,27,53,53,0.038,0.038,0.038,-0.1,0.033,0.075,0.08,-1.08,-5,-1.1,-11.9,0.0,-0.1,-0.1,0,0,190.2,101,4.77,4.59,-2.7,1.3,0.5,3.25,1.5573813
SP,6,KC Hunt,,Kansas City,MLB,MLB,07/14/2000,30,USA,6' 3',200 lbs,Left,Right,2.5 Stars,2.5 Stars,1,5,12,1,1,1,5,1,12,1,1,1,5,1,12,1,1,1,14,14,Normal,Normal,Normal,46,48,50,45,49,45,46,49,43,47,47,49,50,47,49,49.0,50.0,47.0,58.0,,,,,,,,,4,NEU,92.0,91-93,3/4,Normal,52.0,33.0,2,2,3,29,58,62,49,41,40,51,27,26,32,32,25,25,0.16,0.16,0.16,0.7,0.14,0.32,0.333,-0.33,0,-0.3,-3.8,0.0,0.5,0.5,0,0,184.0,76,3.72,3.98,0.2,3.3,4.0,3.92,2.781141
SP,37,Jared Jones,,Pittsburgh,MLB,MLB,08/06/2001,29,USA,6' 1',200 lbs,Left,Right,2.5 Stars,2.5 Stars,1,4,2,1,1,1,3,1,1,1,1,1,5,1,2,1,1,1,45,11,Normal,Pull,Pull,53,47,56,58,44,50,45,55,57,42,57,47,56,59,45,100.0,43.0,66.0,80.0,,,,,,,,,4,EX FB,97.0,96-98,3/4,Power,50.0,48.0,1,1,2,30,64,71,41,42,50,61,64,48,57,77,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-1,-0.5,-3.5,0.0,0.0,0.0,0,0,174.1,89,4.59,4.83,-2.7,0.4,0.9,3.42,0.6339152
SP,85,Dustin May,,Colorado,MLB,MLB,09/06/1997,33,USA,6' 6',195 lbs,Right,Right,2.5 Stars,2.5 Stars,3,1,1,1,1,9,1,4,1,1,1,9,1,3,1,1,1,9,23,1,Normal,Normal,Normal,51,47,50,59,44,46,44,48,56,41,56,49,52,62,47,67.0,30.0,,47.0,59.0,,50.0,,,,,,5,NEU,98.0,97-99,3/4,Power,41.0,58.0,1,-,-,28,44,43,33,1,-,-,1,19,17,21,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-1,-0.4,-3.7,0.0,0.0,0.0,0,0,172.0,73,3.82,4.08,-1.0,2.9,3.5,2.98,2.8455765
SP,8,Noble Meyer,,Chicago,MLB,MLB,01/10/2005,25,USA,6' 5',200 lbs,Right,Right,2.5 Stars,2.5 Stars,8,1,1,1,1,12,1,8,1,1,1,12,1,8,1,1,1,12,28,34,Flyball,Pull,Normal,52,50,42,52,50,50,49,41,50,48,54,52,42,53,52,77.0,48.0,50.0,75.0,,,,,,,,,4,NEU,95.0,94-96,3/4,Normal,63.0,36.0,1,1,1,26,28,30,17,23,18,18,17,8,21,28,43,41,0.073,0.116,0.098,0.6,0.102,0.214,0.15,-0.65,-2,-0.6,-7.2,0.0,0.0,0.0,0,0,154.2,87,5.06,4.44,-1.9,1.2,0.4,3.15,1.3770455
SP,39,Andrew Morris,,Minnesota,MLB,MLB,09/01/2001,29,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,10,Normal,Normal,Normal,36,55,55,55,55,33,51,52,55,50,37,57,58,55,58,48.0,33.0,25.0,40.0,,,33.0,,,,,,5,NEU,96.0,96-98,OTT,Power,51.0,50.0,1,1,1,32,14,38,9,7,12,12,27,14,25,38,57,57,0.105,0.105,0.105,0.7,0.092,0.211,0.231,-1.01,-3,-0.7,-10.0,0.0,0.3,0.3,0,0,172.2,89,4.64,4.26,-1.5,1.8,1.3,4.13,1.9839563
SP,48,Adonys Perez,,Houston,MLB,MLB,10/10/2003,26,DOM,6' 3',205 lbs,Left,Left,2.5 Stars,2.5 Stars,9,10,4,1,1,9,11,10,7,1,4,9,10,9,3,1,1,9,43,8,Normal,Normal,Normal,42,56,45,53,56,45,60,47,55,62,41,54,45,53,55,40.0,,52.0,,47.0,,28.0,,,,,,4,NEU,91.0,90-92,3/4,Normal,57.0,60.0,1,2,1,24,30,47,17,10,15,25,20,15,16,40,58,58,0.172,0.172,0.172,1.6,0.151,0.345,0.263,-0.9,0,-0.6,-7.4,0.0,0.3,0.3,0,0,199.1,83,3.75,3.67,-1.1,3.6,2.5,3.91,3.0312533
SP,15,Chase Petty,,Houston,MLB,MLB,04/04/2003,27,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,5,10,8,1,1,1,10,5,8,1,1,1,10,5,8,1,1,1,17,16,Normal,Normal,Normal,46,46,62,54,44,43,44,60,51,41,48,49,65,56,47,68.0,27.0,,43.0,41.0,,46.0,,,,,,5,FB,98.0,97-99,3/4,Power,30.0,46.0,3,3,3,18,28,60,6,9,19,16,10,12,12,15,55,53,0.094,0.109,0.094,0.6,0.092,0.203,0.238,-1.01,-3,-0.8,-9.7,0.0,-0.0,-0.0,0,0,180.0,62,3.1,3.74,1.5,3.1,4.8,3.25,3.0964935
SP,24,Rafe Schlesinger,,Kansas City,MLB,MLB,01/22/2003,27,USA,6' 3',200 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,11,1,1,1,1,1,11,1,1,1,1,1,11,37,21,Flyball,Pull,Normal,39,48,50,43,50,38,47,50,42,49,39,48,50,43,50,48.0,38.0,49.0,,,,,,,,,,3,NEU,92.0,91-93,3/4,Normal,57.0,65.0,1,1,1,24,14,18,19,41,38,31,16,13,22,25,54,52,0.115,0.148,0.173,1.2,0.145,0.321,0.167,-0.87,0,-0.5,-7.4,0.0,-0.0,-0.0,0,0,197.0,87,3.97,3.98,-0.4,2.8,3.2,3.6,2.583997
SP,10,Hagen Smith,,Chicago,MLB,MLB,08/19/2003,27,USA,6' 3',215 lbs,Left,Left,2.5 Stars,3.0 Stars,3,7,1,1,1,1,7,3,1,1,1,1,7,3,1,1,1,1,58,23,Normal,Normal,Normal,50,62,38,58,65,58,74,39,65,77,48,59,38,56,61,58.0,72.0,59.0,50.0,,,,,,,,,4,EX GB,93.0,92-94,SIDE,GB'er,48.0,58.0,3,3,1,16,18,34,9,10,17,30,28,18,13,59,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0,-0.2,-1.8,0.0,0.0,0.0,0,0,24.0,12,4.5,3.86,-0.1,0.4,0.2,4.33,0.58785087
SP,35,Justin Steele,,Houston,MLB,MLB,07/11/1995,35,USA,6' 2',200 lbs,Left,Left,2.5 Stars,2.5 Stars,7,9,23,1,1,4,8,5,22,1,1,1,10,8,23,1,1,5,36,2,Normal,Normal,Normal,42,45,57,36,48,43,47,59,38,50,41,44,57,36,47,,33.0,27.0,45.0,43.0,,49.0,,,,,,5,NEU,93.0,92-94,OTT,Normal,52.0,62.0,1,1,1,19,25,43,23,15,8,11,4,8,2,3,43,42,0.143,0.163,0.167,1.3,0.147,0.329,0.24,-0.3,0,-0.3,-5.7,0.0,0.0,0.0,0,0,187.2,84,4.03,4.2,-0.6,2.1,2.2,3.61,2.0160882
SP,21,Zach Thornton,,New York,MLB,MLB,01/17/2002,28,USA,6' 3',185 lbs,Left,Left,2.5 Stars,2.5 Stars,2,1,1,1,1,8,1,2,1,1,1,8,1,2,1,1,1,8,25,20,Normal,Normal,Normal,41,53,58,55,53,42,56,59,57,56,40,52,58,55,52,40.0,57.0,44.0,42.0,,,,,,,,,4,NEU,91.0,90-92,3/4,Normal,37.0,72.0,1,1,1,25,19,22,15,20,14,16,31,31,30,23,7,6,0.0,0.143,0.0,0.0,0.103,0.143,0.0,-0.13,0,-0.3,-1.2,0.0,0.0,0.0,0,0,180.0,69,3.45,3.74,0.7,3.1,3.9,3.59,2.832894
