//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Card Badge,Card Series,Year,Peak,Team,Franchise,LastName,FirstName,NickName,Nation,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vL,CON vR,GAP vR,POW vR,EYE vR,K vR,BA vR,GB Hitter Type,FB Hitter Type,BattedBallType,SPE,Steal Rate,STE,Baserunning,BUN,BFH,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,IF RNG,IF ERR,IF ARM,TDP,C ABI,C FRM,C ARM,OF RNG,OF ERR,OF ARM,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Last 10 Price(VAR),date,Unnamed: 121,Raw_Rating_C,Rating_C,Raw_Rating_1B,Rating_1B,Raw_Rating_2B,Rating_2B,Raw_Rating_3B,Rating_3B,Raw_Rating_SS,Rating_SS,Raw_Rating_LF,Rating_LF,Raw_Rating_CF,Rating_CF,Raw_Rating_RF,Rating_RF,Raw_Rating_All_Positions,Rating_All_Positions
MLB 2025 Live SP Casey Mize DET,72024,66,1,,,,2025,N,Detroit Tigers,DET,Mize,Casey,,The United States,12,1,5,1997,1,1,1,11,14,10,6,15,10,18,15,11,7,16,11,19,14,10,6,15,10,18,0,0,0,15,17,6,22,31,5,60,79,93,76,86,58,76,89,75,80,62,82,96,78,90,74,61,51,0,0,59,51,0,0,0,0,0,61,59,2,95-97,4,191,28,28,39,24,1,1,3,14,20,29,67,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,1,2,0,1,mizeca01,0,30,35,0,2025-03-14,,7.502418915160304,5.418625824723492,9.923275620929639,6.155589168303534,20.007689174283403,13.140517605097438,13.398429340298703,7.250864060273126,18.994941619090273,11.818007077705158,10.68739388182915,7.367763364742427,12.43704173883082,8.935147649772178,10.959244917378259,7.924044153596789,10.318530897452973,6.478942217213246
Snapshot SP Willie Mitchell CLE 1911,70650,66,7,,,,1911,N,Cleveland Naps,CLE,Mitchell,Willie,,The United States,96,1,12,1889,1,2,1,11,9,27,13,18,9,7,6,17,7,20,6,4,10,30,15,18,11,8,0,0,0,65,70,77,56,25,53,67,74,64,87,49,67,73,64,85,49,68,75,65,88,49,73,0,91,83,0,0,0,0,0,0,0,0,69,55,2,90-92,3,183,25,13,18,16,0,0,0,1,2,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,mitchwi01,0,222,110,581,2025-03-14,,10.991046324170393,8.574969480445358,13.386032766962032,8.803112904955576,19.937478534440558,13.074418190765115,15.187234381191217,8.73995171288755,16.95805954297247,9.966287237767267,12.824233949715358,9.166610266512771,8.990269019345183,5.8642226829644315,12.120813569934167,8.916417301708782,21.937575295081103,16.40978565247834
MLB 2025 Live CF Garrett Mitchell MIL,72486,62,1,,,,2025,N,Milwaukee Brewers,MIL,Mitchell,Garrett,,The United States,5,4,9,1998,2,1,8,0,68,86,65,77,53,85,66,83,63,77,53,81,69,87,66,78,54,86,0,0,0,91,80,86,88,69,63,1,21,1,1,61,1,20,1,1,60,1,21,1,1,62,33,0,0,0,0,0,0,0,0,0,0,0,3,0,3,90-92,4,191,19,27,45,11,3,3,2,77,79,75,0,0,0,0,0,0,0,67,22,0,1,0,1,0,1,1,1,8,1,2,0,1,mitchga01,0,28,36,0,2025-03-14,,50.6333391827981,44.4414249349424,67.0030904190618,49.797160953061805,42.523957298406565,34.33833234208605,64.3717641751652,49.68352820197787,48.43818132767677,38.58471672657709,70.60578290667365,57.80860359244987,70.19785483139968,60.3975263631432,71.07280359693927,59.28138867196536,71.10111804065723,58.430061074521326
Snapshot SP Clarence Mitchell BRO 1921,70649,63,7,,,,1921,N,Brooklyn Robins,LAD,Mitchell,Clarence,,The United States,25,22,2,1891,2,2,1,11,23,58,15,44,23,24,26,39,9,38,19,32,22,65,18,47,25,20,1,2,0,51,53,67,43,21,39,39,88,81,73,119,35,86,102,72,114,40,89,77,73,121,44,0,39,0,0,0,0,0,51,0,33,0,77,76,2,88-90,3,183,33,35,33,31,0,0,0,2,10,4,77,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,mitchcl01,99,115,167,7180,2025-03-14,,17.54027896571885,14.500402745290248,22.297882458600483,15.616854845571371,28.096343284297053,20.755535793300325,26.13307907296316,17.85180113490187,26.355050084526955,18.50904679440778,20.116706476005497,15.305601109724973,15.324838173972033,11.508048996472223,18.892359560588286,14.70161165724183,28.247228644804654,21.802671452939844
MLB 2025 Live LF Kameron Misner TB,73167,66,1,,,,2025,N,Tampa Bay Rays,TBD,Misner,Kameron,,The United States,26,8,1,1998,2,2,7,0,65,90,63,87,52,80,63,85,60,77,50,78,66,92,65,92,53,81,2,2,0,71,73,81,71,69,36,1,29,1,1,85,1,30,1,1,88,1,28,1,1,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-,4,193,32,35,57,21,0,0,0,79,75,73,0,0,0,0,0,0,98,37,44,0,1,0,0,0,1,1,1,8,1,2,0,1,misneka01,0,44,51,0,2025-04-09,,49.419276279224235,43.34299873630457,66.51536239646829,49.42425824507773,48.55179265116888,40.01320423331344,65.11572973595425,50.30284104223497,53.452534911932915,43.1432418004134,69.7099442086461,57.054463546757574,69.95413007308888,60.180378176639756,71.01976460735128,59.236075406189556,68.33215223118759,56.06341498983484
MLB 2025 Live 3B Jose Miranda MIN,72083,54,1,,,,2025,N,Minnesota Twins,MIN,Miranda,Jose,,Puerto Rico,64,29,6,1998,1,1,5,0,81,98,62,54,92,75,84,99,63,55,95,76,81,98,62,54,92,75,0,0,0,29,12,12,30,59,22,1,24,1,1,70,1,24,1,1,70,1,24,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,-,3,188,42,59,56,47,0,0,0,58,54,50,0,0,14,0,41,3,0,0,0,0,1,1,1,1,1,1,1,8,0,1,0,1,miranjo01,0,6,14,0,2025-03-14,,50.39367958320173,44.22459236211871,68.41887921001515,50.87963202222982,54.53721827403903,45.64814972144668,68.6567719089044,53.25057545520159,59.169861075902915,48.340835914156756,66.92244316395113,54.7078735079011,66.83239591110389,57.39904846389706,64.61487934613112,53.7641335317361,63.3444576470078,51.80041260140086
MLB 2025 Live RP A.J. Minter NYM,72308,68,1,,,,2025,N,New York Mets,NYM,Minter,A.J.,Mint,The United States,33,2,9,1993,2,2,1,12,14,20,3,13,15,13,14,20,3,13,14,13,15,21,4,14,16,14,0,0,0,20,13,10,39,31,22,90,70,77,59,93,90,70,79,60,91,91,70,77,59,93,113,0,0,80,103,0,0,0,0,0,0,0,13,65,3,95-97,3,183,18,48,65,22,4,4,4,36,35,16,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,1,2,0,1,minteaj01,0,29,32,0,2025-03-14,,7.855933441436076,5.738468903790704,9.142265529049679,5.558451491702045,14.794098987292696,8.232212272740565,14.275661187631847,7.981114189539403,17.981140939965464,10.896365686046435,14.292289612978687,10.402457263756682,20.557616669728606,16.170227630284668,16.279271700052774,12.469149356587549,10.85849809181327,6.940454324737864
Snapshot RP Mike Minor KC 2017,70543,99,7,,,,2017,N,Kansas City Royals,KCR,Minor,Mike,Spykeyzilla,The United States,26,26,12,1987,1,2,1,12,3,3,2,3,1,1,3,3,2,3,1,1,3,3,2,3,1,1,0,2,0,6,3,6,8,29,45,92,110,87,109,113,117,138,81,146,123,84,104,89,101,110,59,71,71,129,0,0,0,0,0,0,0,0,20,86,4,86-88,3,193,35,20,26,23,0,0,0,10,6,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,75,0,0,minormi01,10001,18598,19533,25248,2025-03-14,,2.0793865626372074,0.5121248563332638,2.6382098706589425,0.5856390726083016,19.798329568026574,12.943417174316616,6.183240585322414,1.2445926999481565,15.575495657883641,8.709404963620079,3.9753948824914214,1.7174300589897167,5.924605714016124,3.1328496710629423,4.448161662858514,2.361373214871505,3.826744077180359,0.9303862154472822
Snapshot 1B John Milner PIT 1980,71123,66,7,,,,1980,N,Pittsburgh Pirates,PIT,Milner,John,The Hammer,The United States,34,28,12,1949,2,2,3,0,54,48,80,137,73,34,50,44,69,153,64,34,55,50,86,132,76,34,0,0,0,51,22,58,63,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,19,2,89-91,3,183,21,18,23,31,0,0,0,64,66,46,0,0,32,0,0,0,18,0,0,0,1,0,0,0,1,0,0,4,1,2,0,0,milnejo01,26,199,224,470,2025-03-14,,59.7755456373024,52.71285720869217,77.08166213260235,57.50294473109023,45.56094934678338,37.19749152620623,69.59373472678342,54.030548527262226,51.57127373053426,41.43299617817277,71.18302715745865,58.294542642215305,65.31339951139527,56.04568856813567,72.3106770755022,60.33895199220718,69.72788966634178,57.256357324067096
MLB 2025 Live RP Hoby Milner TEX,72193,68,1,,,,2025,N,Texas Rangers,TEX,Milner,Hoby,,The United States,55,13,1,1991,2,2,1,12,20,26,8,32,22,19,20,26,8,32,21,19,21,27,9,33,23,20,0,0,0,18,14,15,26,44,18,71,71,93,64,85,83,83,106,72,105,67,67,89,62,78,62,0,88,78,0,74,0,0,0,0,0,0,15,60,2,89-91,2,191,26,18,42,19,0,0,0,25,34,49,56,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,1,2,0,1,milneho01,0,30,36,0,2025-03-14,,12.012363812568386,9.499008822295714,15.870858047502276,10.70293828520239,22.02006634578028,15.035058842001328,19.621118381789536,12.430930756149504,22.019694614657645,14.56779568769621,17.219881631276998,12.866979485568535,19.78987714848346,15.48620502256582,18.314932311740254,14.208293164629197,16.695274102267692,11.929169983520154
Eric Davis Mission - Snapshot CF Eddie Milner CIN 1985,70884,63,7,,,Eric Davis Mission,1985,N,Cincinnati Reds,CIN,Milner,Eddie,,The United States,20,21,5,1955,2,2,8,0,78,63,16,96,107,58,60,30,5,109,69,55,86,74,20,92,125,60,0,0,0,86,86,90,101,55,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,6,2,90-92,3,180,4,5,4,3,0,0,0,88,64,81,0,0,0,0,0,0,109,84,98,0,0,0,0,0,1,1,1,4,1,2,0,1,milneed01,0,60,75,584,2025-03-14,,36.93044097002428,32.04369632477711,49.51700789787436,36.42780913786319,30.004602694076606,22.552055945557903,52.32088662247478,39.65179609218564,34.90339514556863,26.280306767560226,54.747378539001204,44.45859111724014,65.87091650031967,56.542412019330584,59.4743301576154,49.37236299797821,56.634915943828304,46.06574063558416
Opening Day Stars - Unsung Heroes SP Kevin Millwood BAL 2010,72860,40,8,,,Opening Day Stars,2010,N,Baltimore Orioles,BAL,Millwood,Kevin,,The United States,34,24,12,1974,1,1,1,11,7,14,2,12,6,5,7,20,2,8,3,9,7,13,2,14,7,4,2,0,0,5,3,6,5,26,7,59,61,76,64,55,68,63,68,68,54,54,58,82,59,56,59,66,67,61,0,47,39,0,0,0,0,0,75,102,3,88-90,4,193,25,36,28,23,0,0,0,2,9,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,millwke01,19,97,107,1230,2025-03-27,,3.7694353222781927,2.041200350774523,5.283242130288076,2.6079540650420814,15.729540607302946,9.112878555844615,8.390091765902072,3.0816821362117692,13.956589009277332,7.23766460349808,4.604679600291561,2.247178111714123,4.895285097030338,2.215769654825806,4.389880822460755,2.3115816326581995,5.6301981850098795,2.47180561059106
Snapshot LF Buster Mills BOS 1937,70936,64,7,,,,1937,N,Boston Red Sox,BOS,Mills,Buster,Bus,The United States,7,16,9,1908,1,1,7,0,78,72,59,73,90,72,103,77,79,74,78,119,75,71,54,73,95,60,1,2,0,66,61,69,64,39,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,25,2,90-92,3,183,1,7,9,2,0,0,0,46,40,59,0,0,0,0,0,0,51,3,6,0,0,0,0,0,1,1,0,1,1,2,0,0,millsbu01,0,45,39,2369,2025-03-14,,50.312284669468845,44.15095012709376,68.14312206589659,50.66879610338932,33.18174870334132,25.54316229255513,60.25448632267584,46.25610739737989,39.345450141652925,30.318557907764575,61.558564309559856,50.192422396841614,58.164369014202634,49.67621253097616,60.4990099052493,50.24778664575707,66.90479219539945,54.84344469313299
MLB 2025 Live RP Tyson Miller CHC,72422,63,1,,,,2025,N,Chicago Cubs,CHC,Miller,Tyson,,The United States,49,29,7,1995,1,1,1,12,16,19,16,11,15,17,17,20,18,12,17,18,16,19,16,11,15,17,1,1,0,16,16,8,25,54,37,71,78,79,65,105,69,76,79,64,101,72,79,81,66,107,0,73,73,74,79,0,0,0,0,0,0,0,21,56,4,90-92,3,196,23,55,56,31,2,2,1,48,38,58,84,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,8,1,2,0,1,millety01,0,49,50,0,2025-03-14,,12.85173491188813,10.25843175100736,15.959042508555276,10.770361567862912,20.155330919747207,13.27951410089926,18.423572973685108,11.434036158981069,22.200718822086756,14.732363936558414,21.705361375226072,16.642971644091702,28.377510956352083,23.137414200733375,24.221404401704856,19.254421337300137,16.381940244460075,11.6613622896714
Baseball Reference 2 CL Stu Miller BAL 1965,73256,99,7,BBR,,,1965,N,Baltimore Orioles,BAL,Miller,Stu,,The United States,37,26,12,1927,1,1,1,13,5,11,1,7,3,2,5,8,1,4,4,1,5,12,1,8,3,3,1,0,0,9,5,6,13,52,17,111,103,101,109,93,109,102,102,106,96,113,105,100,113,90,67,0,109,140,0,0,0,0,0,0,0,0,25,107,1,90-92,3,180,28,39,35,39,0,0,0,10,8,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,75,0,0,millest01,7021,14211,14295,15014,2025-05-01,,2.7150549860334503,1.0872473214459173,3.4267139407347877,1.1885064277055208,16.645484991982087,9.975189275755248,7.296589793605482,2.171398316660403,14.686367159498666,7.901102460486645,4.663279524972345,2.2965090347626966,6.929206131312724,4.027905061776954,5.286547055211114,3.077638370021267,4.863081918947311,1.8161482885080449
Rookie Sensation SP Shelby Miller STL 2013,71578,66,3,,,,2013,N,St. Louis Cardinals,STL,Miller,Shelby,Millzy,The United States,40,10,10,1990,1,1,1,11,4,7,5,5,2,1,4,7,5,5,2,1,4,7,5,5,2,1,1,1,0,21,4,6,37,58,24,83,79,59,64,110,76,73,54,55,110,91,83,65,70,109,91,0,0,0,100,0,92,0,0,0,0,0,63,66,4,92-94,3,191,23,18,21,23,0,0,0,1,7,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,millesh01,26,98,62,944,2025-03-14,,4.043015102516707,2.288722284890909,4.973373453739664,2.3710374573189936,14.535399204073558,7.988660808219533,6.959548452759403,1.890828837258616,12.133526549662514,5.580327163350914,4.500459782183146,2.1594431896088646,3.9884750474954487,1.407841239492279,4.036255767994629,2.009466034256293,6.810905770913537,3.4809610778713673
MLB 2025 Live RP Shelby Miller AZ,73387,54,1,,,,2025,N,Arizona Diamondbacks,ARI,Miller,Shelby,Millzy,The United States,7,10,10,1990,1,1,1,12,21,15,2,15,20,24,23,16,3,17,22,25,21,15,2,15,20,24,0,0,0,13,8,11,20,89,24,74,77,73,56,121,74,77,73,56,121,73,77,73,56,121,79,0,0,0,71,0,71,0,0,0,0,0,17,56,3,94-96,3,191,21,17,48,15,0,0,0,20,18,58,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,1,0,1,millesh01,40,145,140,0,2025-05-05,,7.770540436283729,5.661209386377201,10.464952965312703,6.569739963863653,17.378867443333903,10.665628084238737,14.92125618730888,8.518538626877206,18.32394168468148,11.208004218084566,12.285756967526881,8.713306500057953,16.02896523733094,12.135395663819809,12.917766761577088,9.59728532095874,12.893902592114248,8.680122642387916
Snapshot CF Rick Miller BOS 1981,70855,57,7,,,,1981,N,Boston Red Sox,BOS,Miller,Rick,Miller Time,The United States,3,19,4,1948,2,2,8,0,80,73,28,74,84,78,71,53,18,73,76,67,86,79,31,75,88,82,0,1,0,59,56,51,87,28,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,22,2,90-92,3,183,9,3,5,6,0,0,0,68,63,62,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1,1,1,4,0,1,0,0,milleri01,7,55,60,375,2025-03-14,,37.34736091622744,32.420905603057605,51.32738813918593,37.81197339169486,32.61193339540889,25.006712856739835,53.534550283356076,40.66210830091211,36.96625087735167,28.155639134740095,55.5396124710273,45.12551400750221,61.38268286202277,52.543590554024,56.38790558763423,46.73551078938696,54.288803712654676,44.0605091852162
MLB 2025 Live 1B Owen Miller COL,72482,52,1,,,,2025,N,Colorado Rockies,COL,Miller,Owen,,The United States,6,15,11,1996,1,1,3,0,87,96,43,58,80,90,89,97,44,59,82,91,87,96,43,58,80,90,2,2,0,51,35,72,51,52,23,1,20,1,1,60,1,20,1,1,58,1,20,1,1,60,9,0,0,0,0,0,0,0,0,0,0,0,1,0,4,80-83,3,183,64,71,50,71,1,1,4,59,57,49,0,0,80,36,17,0,9,0,7,0,1,1,1,1,1,1,1,8,0,1,0,1,milleow01,0,12,15,0,2025-03-14,,43.44260042762262,37.935587541349335,59.749172043656216,44.25102523729912,64.28465852637875,54.824822849068234,65.16965381810826,50.34773005086278,62.56833163306702,51.43036938785677,61.39830947796921,50.05751575987195,64.47827420738867,55.30162815127432,60.14290747661282,49.9435545305233,63.03090948664085,51.53242174230273
MLB 2025 Live CL Mason Miller ATH,72124,92,1,,,,2025,N,Athletics,OAK,Miller,Mason,,The United States,19,24,8,1998,1,1,1,13,18,22,2,21,22,15,19,23,2,22,23,16,18,22,2,21,22,15,0,0,0,19,2,17,37,25,23,134,82,74,68,111,113,76,74,66,98,154,87,75,71,121,188,166,0,91,0,0,0,0,0,0,0,0,17,48,3,100+,3,196,33,17,64,22,3,3,2,11,23,25,68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,4,50,0,0,millema03,0,4001,4188,0,2025-03-14,,8.367685760236443,6.201477988846544,10.317243510663022,6.456805596588999,23.278811091515347,16.22009704523106,16.7224921364895,10.017974367527744,23.183611232618677,15.62590676775424,10.550834119086591,7.2528038458679305,12.226126582439269,8.747231395248257,10.572077240203665,7.593271791757016,12.18814588151643,8.076909576280228
MLB 2025 Live RP Erik Miller SF,72685,76,1,,,,2025,N,San Francisco Giants,SFG,Miller,Erik,,The United States,68,13,2,1998,2,2,1,12,24,17,10,12,27,21,24,17,10,12,27,21,25,18,11,13,28,22,1,1,0,18,18,26,10,58,5,106,90,45,95,81,121,103,47,108,94,101,85,45,90,77,113,113,0,122,0,0,0,0,0,0,0,0,21,61,2,94-96,3,196,31,16,74,7,2,2,1,7,20,33,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,5,0,0,milleer01,146,165,145,0,2025-03-14,,12.356069587662365,9.809977411217245,16.381305532968618,11.093211635915113,25.03800294524395,17.876278380281256,21.369367927546485,13.886258057204374,27.080571675862522,19.168615033890724,14.966338821585321,10.969889215621114,15.265729397353882,11.455385640734269,13.832181679156939,10.378505448105388,18.213076805844334,13.226441987913102
MLB 2025 Live SP Bryce Miller SEA,72157,77,1,,,,2025,N,Seattle Mariners,SEA,Miller,Bryce,B Money,The United States,50,23,8,1998,1,1,1,11,11,15,2,13,10,11,11,15,2,13,10,11,11,15,2,13,10,11,0,0,0,3,1,3,5,50,14,71,92,83,77,122,67,86,79,72,114,73,100,88,85,130,86,74,61,0,66,72,60,0,0,0,0,0,55,42,3,96-98,3,188,21,18,55,25,2,2,2,13,15,22,53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,2,5,0,1,millebr04,120,340,257,0,2025-03-14,,5.277644069338798,3.4057556764576837,6.521122893442708,3.5544018132914683,14.710348562062,8.153365903155798,11.273740677818672,5.482170669644995,15.9844756611963,9.081206745937942,7.719775185274765,4.869545656192383,10.240143443701093,6.977806573608029,8.156206520919044,5.529299743395743,7.215160197667452,3.826478943430559
Derek Jeter Mission - Snapshot SS Brad Miller TB 2016,70992,61,7,,,Derek Jeter Mission,2016,N,Tampa Bay Rays,TBD,Miller,Brad,,The United States,13,18,10,1989,2,1,6,0,60,79,104,74,60,63,66,62,63,86,58,76,59,88,122,70,62,59,0,1,0,60,52,56,55,3,7,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,33,0,15,2,0,0,0,0,0,0,0,0,1,2,2,90-92,3,188,65,39,65,69,0,0,0,54,59,42,0,0,82,61,50,44,59,23,46,0,1,1,1,1,1,1,1,7,1,2,0,1,millebr02,115,133,117,16768,2025-03-14,,67.60226296346355,59.79409767414128,85.15642025317077,63.67667072178629,71.38344760435959,61.507938137199744,82.02650611787314,64.38018750022283,75.4157649532943,63.109910118406205,84.33595352708944,69.3670141878414,71.94407985994125,61.95333710967051,79.08608370132812,66.12744463809157,80.90847883659468,66.8124513335252
MLB 2025 Live SP Bobby Miller LAD,72623,69,1,,,,2025,N,Los Angeles Dodgers,LAD,Miller,Bobby,,The United States,28,5,4,1999,2,1,1,11,15,17,8,16,17,12,14,17,8,16,16,12,16,18,9,17,18,13,2,2,0,19,31,17,50,38,9,72,81,75,79,87,70,79,75,78,83,74,85,76,83,90,109,79,73,65,0,73,0,0,0,0,0,0,54,40,2,98-100,4,196,40,53,58,25,0,0,0,38,45,50,93,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,8,1,2,0,1,millebo06,0,45,45,0,2025-03-14,,9.726283537184244,7.430672445919224,12.61564237786161,8.214094745259056,27.85868144346524,20.5317903820167,17.50187664930148,10.666771652942463,26.675829387839112,18.80066573845421,16.953181195809254,12.642464202814345,22.913965586330892,18.269632292969884,19.233953224604388,14.993448372178017,13.693733108904787,9.363740964615472
Snapshot RF Bing Miller PHA 1929,70831,71,7,,,,1929,N,Philadelphia Athletics,OAK,Miller,Bing,,The United States,9,30,8,1894,1,1,9,0,93,81,62,61,107,78,102,92,58,57,107,89,92,79,64,63,107,77,2,0,0,80,77,77,79,52,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,15,3,0,0,0,0,0,0,0,0,1,25,2,90-92,3,183,3,3,8,3,0,0,0,58,73,56,0,0,0,0,0,0,16,4,59,0,0,0,0,0,1,1,1,1,2,5,0,1,millebi02,150,220,188,1508,2025-03-14,,54.26157924718536,47.724083461068616,72.63237743823468,54.10115062809979,37.86557258228737,29.952722096127072,67.30588517832187,52.12603214019201,45.10926788430453,35.55841729530269,71.2351244573817,58.33839948857718,69.29009640246454,59.58875298290619,68.7674068809886,57.311798849081526,74.79068228286278,61.58354629927659
Snapshot LF Lastings Milledge PIT 2010,70896,54,7,,,,2010,N,Pittsburgh Pirates,PIT,Milledge,Lastings,,The United States,85,5,4,1985,1,1,7,0,78,69,31,60,86,73,106,79,44,92,95,107,74,66,28,53,84,64,0,0,0,54,45,65,50,12,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,2,2,90-92,3,183,10,5,9,7,0,0,0,48,110,65,0,0,0,0,0,0,66,0,58,0,0,0,0,0,1,1,1,6,0,1,0,1,millela02,0,38,36,523,2025-03-14,,38.00930808891868,33.01980382691232,50.38772291259418,37.09353259813281,32.26404709061764,24.679197240126626,50.83993164476098,38.41897769052729,34.980298378068476,26.35021913168036,49.787571070361366,40.283297686335,51.45079325565683,43.694707775260724,48.92276471171629,40.35775142421019,53.53748541149493,43.41835444653648
Rod Carew Mission - Historical All-Star 2B Felix Millan ATL 1970,71291,66,5,,,Rod Carew Mission,1970,N,Atlanta Braves,ATL,Millan,Felix,the Cat,Puerto Rico,17,21,8,1943,1,1,4,0,128,76,11,46,145,105,140,73,27,33,155,114,124,77,5,51,142,102,1,1,0,64,57,79,69,84,80,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,33,0,0,0,0,0,0,0,0,0,0,0,1,1,2,90-92,3,180,74,65,61,69,0,0,0,7,6,6,0,0,0,77,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,1,millafe01,0,222,126,1861,2025-03-14,,37.59769155571624,32.64739282371711,55.366201285270385,40.899932847474986,71.05172735129659,61.1956419596017,66.09143503924564,51.115065229056746,67.7031604533581,56.09841792768198,46.61920038197295,37.616081790245296,49.039039384369396,41.54593970150242,41.20974918799319,33.76822313427956,62.625823596468784,51.18619322165477
All-Time Legend 2B Eddie Miksis CHC Peak,71414,47,4,,,,1951,Y,Chicago Cubs,CHC,Miksis,Eddie,,The United States,34,11,9,1926,1,1,4,0,60,57,42,51,83,36,62,70,43,57,98,31,59,54,42,49,79,38,0,1,0,54,45,69,53,97,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,17,2,89-91,3,183,84,58,68,75,0,0,0,69,57,53,0,0,0,86,70,67,0,48,40,0,0,1,1,1,0,1,1,2,0,1,0,1,miksied01,11,96,86,341,2025-03-14,,38.6990354769022,33.64383626431645,50.68088604592916,37.31767663176941,69.40565156454997,59.64595311337971,55.672531061552746,42.441866690206,64.02449553257686,52.75416108622692,53.03189036626982,43.01444907267705,58.529573818973155,50.00159416888564,54.59764379065496,45.2060207058661,54.03945994269231,43.847394073825406
MLB 2025 Live SP Miles Mikolas STL,72525,71,1,,,,2025,N,St. Louis Cardinals,STL,Mikolas,Miles,Lizard King,The United States,39,23,8,1988,1,1,1,11,25,16,3,16,20,29,25,17,3,17,22,29,25,16,3,16,20,29,1,1,0,16,20,11,15,36,35,58,78,109,75,86,54,73,104,72,77,60,84,113,79,94,65,60,54,53,0,61,0,0,0,0,0,0,60,40,3,93-95,3,193,21,34,47,19,1,1,3,26,18,25,67,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8,2,5,0,1,mikolmi01,0,117,123,0,2025-03-14,,8.473678890557443,6.297375516789695,11.724603034646055,7.532831892576184,18.118051107493745,11.361528412085757,16.685636095063543,9.987293619789995,19.392668850776932,12.179579018679497,14.86358718094785,10.883390243053936,19.613561754748257,15.329115655578267,15.492833108012869,11.797264367558162,13.71691902941948,9.38355806304922
