POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU vL,MOV vL,CON vL.1,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR.1,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP.1,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA.1,WAR.1,rWAR,SIERA,Predicted_XGB
RP,34,Paul Sewald,,Seattle,MLB,MLB,05/26/1990,37,USA,6' 3',205 lbs,Right,Right,2.0 Stars,2.0 Stars,3,3,8,1,1,3,4,4,9,1,1,5,2,2,7,1,1,2,68,21,Normal,Normal,Normal,45,40,51,56,36,38,31,47,50,25,51,45,54,61,42,43.0,31.0,,48.0,,,,,,,,,3,EX FB,91.0,90-92,SIDE,Normal,15.0,60.0,-,-,-,26,17,41,10,-,-,-,9,13,1,13,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0,-0.0,-0.5,0.0,0.0,0.0,0,0,47.2,8,1.51,3.66,0.9,0.3,1.4,4.02,0.22787075
RP,58,Wandy Peralta,,Cincinnati,MLB,MLB,07/27/1991,36,DOM,6' 0',220 lbs,Left,Left,2.0 Stars,2.0 Stars,8,1,1,1,14,11,1,6,1,1,13,10,1,8,1,1,14,11,42,34,Normal,Normal,Normal,30,50,43,51,50,37,62,46,58,65,28,48,42,49,47,39.0,,,34.0,37.0,,,,,,,,3,GB,95.0,94-96,3/4,GB'er,15.0,54.0,-,-,-,26,12,33,17,-,-,-,16,20,11,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,6,44.0,21,4.3,3.95,-1.2,0.5,0.1,4.27,0.5396034
RP,66,Tanner Scott,,Los Angeles,MLB,MLB,07/22/1994,34,USA,6' 2',230 lbs,Right,Left,3.5 Stars,3.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,6,Flyball,Pull,Pull,77,82,40,60,91,100,100,42,71,100,64,73,39,57,80,90.0,,,100.0,,,,,,,,,2,NEU,97.0,96-98,3/4,Power,23.0,39.0,1,1,1,16,36,42,27,13,47,31,15,17,5,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,5,85.2,24,2.52,2.98,2.0,2.0,2.3,3.6,2.2890675
RP,31,Sam Hentges,,Cleveland,MLB,MLB,07/18/1996,32,USA,6' 8',235 lbs,Left,Left,3.0 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,45,30,Normal,Normal,Normal,53,76,53,52,87,62,92,57,56,100,50,72,51,51,81,65.0,,74.0,53.0,50.0,,,,,,,,4,GB,95.0,94-96,3/4,GB'er,15.0,47.0,-,-,1,26,20,53,5,31,5,19,12,7,11,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,6,75.1,38,4.54,3.47,0.8,1.0,-0.1,3.55,0.9747088
RP,48,Brusdar Graterol,,Los Angeles,MLB,MLB,08/26/1998,30,VEN,6' 1',250 lbs,Right,Right,3.0 Stars,3.0 Stars,1,8,1,1,1,1,9,3,1,1,1,1,8,1,1,1,1,1,49,26,Normal,Normal,Normal,41,78,63,58,86,37,68,60,53,75,44,86,68,61,95,,,,42.0,42.0,,40.0,,,,,,3,EX GB,100.0,99-101,3/4,GB'er,14.0,55.0,1,1,1,39,42,49,27,1,1,1,18,8,10,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,5,4,62.0,20,2.9,3.44,-0.9,1.1,1.2,4.1,1.1322469
RP,48,Emmanuel Clase,,Chicago,MLB,MLB,03/18/1998,30,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,1,7,1,1,1,1,1,8,1,1,1,1,1,6,43,29,Normal,Pull,Pull,46,60,69,63,59,44,55,65,60,53,49,64,72,67,63,,,,59.0,,,62.0,,,,,,2,EX GB,98.0,97-99,OTT,GB'er,10.0,55.0,-,-,-,27,38,54,30,27,32,49,18,19,19,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,6,63.2,18,2.54,4.3,0.5,0.1,1.6,3.77,0.12601455
RP,30,Aaron Combs,,Philadelphia,MLB,MLB,12/28/2001,26,USA,6' 3',195 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,20,Normal,Normal,Pull,90,55,40,51,56,63,45,38,41,46,100,63,42,56,68,,49.0,,100.0,100.0,,,,,,,,3,NEU,96.0,96-98,SIDE,Normal,24.0,32.0,1,1,1,9,25,11,28,6,5,5,11,16,10,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0,-0.0,-0.3,0.0,0.0,0.0,0,1,70.0,39,5.01,4.12,-0.4,0.3,-0.2,2.65,0.29644594
RP,57,Angel Silva,,New York,MLB,MLB,08/14/1997,31,CUB,6' 0',205 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,19,1,1,1,1,1,21,1,1,1,1,1,18,1,92,6,Flyball,Spray,Normal,81,48,49,55,47,86,48,48,55,46,78,49,49,55,47,100.0,,100.0,,,,,,,,,,2,FB,98.0,97-99,3/4,Power,30.0,85.0,2,2,1,28,31,70,39,27,41,46,7,9,15,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,15,1,66.0,30,4.09,3.97,3.4,0.6,0.5,2.81,0.6336123
RP,5,Walin Castillo,,St. Louis,MLB,MLB,01/02/2005,23,DOM,6' 3',175 lbs,Right,Right,3.0 Stars,3.0 Stars,3,4,1,1,1,2,4,3,1,1,1,2,4,3,1,1,1,2,37,14,Normal,Normal,Normal,58,70,43,58,75,57,70,43,59,74,58,70,44,58,76,53.0,46.0,79.0,,,,,,,,,,3,NEU,92.0,91-93,3/4,Normal,42.0,37.0,1,1,1,29,24,53,15,8,16,23,16,12,12,27,7,7,0.143,0.143,0.143,0.1,0.125,0.286,0.2,-0.09,0,0.0,-1.0,0.0,0.3,0.3,0,2,118.1,41,3.12,3.59,1.8,1.7,2.5,4.31,1.6056569
RP,20,Giomar Diaz,,Tampa Bay,MLB,MLB,11/23/2002,25,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,9,11,8,1,1,7,12,10,5,1,1,9,10,9,9,1,1,6,36,16,Normal,Normal,Normal,86,70,31,58,76,63,58,29,52,60,100,83,33,62,90,,42.0,,85.0,93.0,,,,,,,,3,NEU,93.0,92-94,3/4,Normal,12.0,55.0,2,2,2,27,35,51,20,8,15,29,19,20,15,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,11.2,3,2.31,3.35,0.7,0.2,0.4,2.72,0.24152513
RP,68,Jordan Romano,,New York,MLB,MLB,04/21/1993,35,CAN,6' 5',205 lbs,Right,Right,3.0 Stars,3.0 Stars,20,23,13,1,19,18,24,20,13,1,20,19,23,19,12,1,19,17,50,38,Normal,Normal,Normal,55,57,57,55,57,47,49,54,51,49,65,66,60,59,69,83.0,,,83.0,,,,,,,,,2,FB,96.0,95-97,3/4,Power,21.0,57.0,2,2,1,22,17,51,15,13,16,28,19,17,18,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,13,4,58.2,16,2.45,3.38,2.0,1.0,1.7,2.83,1.0391246
RP,47,Matt Brash,,Texas,MLB,MLB,05/12/1998,30,CAN,6' 1',170 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,2,Normal,Normal,Normal,75,56,41,53,58,58,49,39,47,50,91,62,42,56,66,96.0,,,100.0,,,,,,,75.0,,3,NEU,97.0,96-98,3/4,Power,33.0,38.0,1,1,2,42,13,59,9,28,10,16,10,14,10,3,51,51,0.059,0.059,0.059,0.2,0.052,0.118,0.111,-1.02,-4,-0.9,-10.7,0.0,-0.9,-0.9,0,0,168.1,82,4.38,4.11,-0.3,2.4,2.4,3.87,2.320053
RP,36,Cade Smith,,Cleveland,MLB,MLB,05/09/1999,29,CAN,6' 5',225 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,31,Normal,Normal,Normal,70,57,45,55,58,60,52,44,52,52,80,61,45,57,63,94.0,,,61.0,,74.0,,,,,,,3,NEU,95.0,94-96,3/4,Normal,11.0,49.0,4,4,1,23,33,53,33,3,3,3,26,16,24,47,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0,-0.0,-0.5,0.0,0.0,0.0,0,3,67.2,19,2.53,2.75,0.9,1.4,1.8,2.22,1.3670815
RP,39,Corbin Burnes,,Arizona,MLB,MLB,10/22/1994,33,USA,6' 3',240 lbs,Right,Right,3.0 Stars,3.0 Stars,13,13,1,1,1,15,14,14,1,1,1,17,13,13,1,1,1,15,35,6,Normal,Normal,Normal,48,53,57,46,57,46,50,56,44,54,49,55,57,47,59,,36.0,50.0,48.0,47.0,,52.0,,,,,,5,GB,96.0,95-97,3/4,GB'er,59.0,40.0,3,3,2,26,43,51,38,5,25,24,17,13,22,24,12,12,0.167,0.167,0.167,0.3,0.146,0.333,0.5,-0.13,0,-0.1,-1.6,0.0,0.0,0.0,0,0,161.0,82,4.58,4.33,-0.4,1.4,1.4,4.05,1.3920727
RP,58,Luis Castillo,,Seattle,MLB,MLB,12/12/1992,35,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,1,8,1,1,11,1,9,1,1,1,11,1,8,1,1,1,11,1,31,4,Normal,Normal,Normal,55,48,65,49,47,48,43,62,44,43,61,50,69,52,49,65.0,46.0,,58.0,55.0,,,,,,,,4,FB,95.0,94-96,3/4,Normal,59.0,54.0,1,1,1,16,18,58,11,7,17,22,8,10,6,25,40,39,0.128,0.15,0.179,1.3,0.145,0.329,0.238,-0.4,0,-0.4,-5.1,0.0,-0.1,-0.1,0,1,154.1,73,4.26,4.78,-1.0,0.2,1.2,3.52,0.24560459
RP,53,Carlos Estevez,,Seattle,MLB,MLB,12/28/1992,35,DOM,6' 6',265 lbs,Right,Right,3.0 Stars,3.0 Stars,12,15,1,1,16,11,15,12,1,1,17,12,15,12,1,1,15,10,69,11,Normal,Normal,Normal,47,59,60,61,58,42,51,57,56,50,51,67,62,66,68,77.0,,,53.0,,,,,,,,,2,FB,97.0,96-98,3/4,Power,16.0,48.0,3,3,1,20,16,59,20,11,14,31,10,11,8,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0,-0.0,-0.3,0.0,0.0,0.0,0,2,69.2,19,2.45,2.84,1.8,1.5,1.6,3.63,1.271473
RP,31,Will Klein,,Seattle,MLB,MLB,11/28/1999,28,USA,6' 5',225 lbs,Right,Right,3.0 Stars,3.5 Stars,1,1,10,1,5,2,1,1,10,1,8,4,1,1,10,1,4,2,75,5,Normal,Normal,Normal,65,67,34,57,73,60,62,33,55,66,70,72,35,58,78,100.0,,74.0,72.0,,,,,,15.0,,,4,GB,99.0,99-101,3/4,Power,30.0,49.0,2,2,1,18,20,57,23,10,11,25,11,14,7,12,51,50,0.18,0.176,0.2,1.6,0.162,0.376,0.3,-0.64,0,-0.6,-5.8,0.0,-0.3,-0.3,0,0,174.2,60,3.09,3.5,1.0,3.4,4.1,3.82,3.3078554
RP,51,Freddy Peralta,,Milwaukee,MLB,MLB,06/04/1996,32,DOM,5' 11',175 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,7,1,1,1,1,1,8,1,1,1,1,1,7,1,12,26,Normal,Normal,Normal,72,50,44,74,46,65,48,44,71,45,78,50,45,76,47,100.0,75.0,60.0,86.0,,,,,,,,,4,EX FB,96.0,95-97,3/4,Power,54.0,71.0,2,2,2,23,17,43,12,9,20,25,17,7,15,35,6,6,0.167,0.167,0.167,0.2,0.146,0.333,1.0,-0.11,0,0.1,-0.8,0.0,0.0,0.0,0,0,162.2,102,5.64,4.51,-2.3,1.6,-0.2,3.27,1.6043168
RP,74,Kenley Jansen,,Los Angeles,MLB,MLB,09/30/1987,41,CUR,6' 5',255 lbs,Switch,Right,2.5 Stars,2.5 Stars,34,20,20,1,13,44,20,33,20,1,12,43,20,34,20,1,13,45,43,14,Normal,Normal,Normal,47,58,59,49,61,44,50,57,46,52,50,65,61,52,72,,,,42.0,47.0,,70.0,,,,,,3,EX FB,93.0,92-94,OTT,Normal,10.0,26.0,1,1,12,11,17,45,8,13,28,50,11,6,6,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,3,45.2,12,2.36,3.97,-1.2,0.3,0.7,4.25,0.43357927
RP,34,Michael King,,St. Louis,MLB,MLB,05/25/1995,33,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,2,2,1,2,1,3,1,2,1,2,1,2,1,2,1,2,1,40,31,Normal,Normal,Normal,59,50,43,53,50,53,48,42,50,48,65,53,44,55,53,96.0,58.0,,70.0,,,,,,,,,3,FB,96.0,95-97,3/4,Power,55.0,55.0,1,1,1,19,32,45,26,2,2,2,13,13,8,21,7,7,0.143,0.143,0.143,0.1,0.125,0.286,0.2,-0.03,0,0.1,-1.0,0.0,0.0,0.0,0,0,171.2,62,3.25,4.11,1.1,2.1,4.3,3.82,2.048005
RP,61,Brock Stewart,,Los Angeles,MLB,MLB,10/03/1991,36,USA,6' 3',215 lbs,Left,Right,2.5 Stars,2.5 Stars,13,13,11,1,10,16,12,12,10,1,10,15,13,14,11,1,11,17,63,45,Normal,Normal,Normal,75,51,43,51,51,63,48,42,48,48,85,56,43,53,57,100.0,,,62.0,,,74.0,,,,,,3,FB,96.0,95-97,3/4,Power,11.0,53.0,1,1,1,42,48,64,24,13,23,23,25,24,32,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,50.1,19,3.4,3.52,1.1,0.6,0.8,2.11,0.6616864
RP,7,Bryan Abreu,,Boston,MLB,MLB,04/22/1997,31,DOM,6' 1',230 lbs,Right,Right,2.5 Stars,2.5 Stars,13,17,10,1,10,11,17,14,10,1,10,12,17,13,9,1,9,11,46,18,Normal,Normal,Normal,80,51,42,61,49,61,47,40,56,45,97,59,43,66,57,100.0,,,100.0,,,,,,,,,2,EX FB,97.0,96-98,3/4,Power,9.0,56.0,3,3,3,27,29,36,13,6,8,16,19,15,14,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,4,53.2,21,3.52,3.27,-0.2,0.8,0.3,2.61,0.86037415
RP,67,Braxton Ashcraft,,Baltimore,MLB,MLB,10/05/1999,28,USA,6' 5',200 lbs,Left,Right,2.5 Stars,3.0 Stars,1,3,6,10,1,1,3,1,6,10,1,1,3,1,6,10,1,1,44,24,Flyball,Pull,Pull,41,56,77,52,57,41,55,78,51,57,41,56,77,53,58,59.0,34.0,34.0,37.0,,,,,,,,,4,NEU,96.0,95-97,3/4,Power,30.0,44.0,1,1,1,25,15,68,13,8,12,12,28,22,33,34,8,8,0.125,0.125,0.125,0.1,0.11,0.25,0.25,0.0,0,-0.1,-1.3,0.0,0.0,0.0,4,2,133.0,63,4.26,4.16,-0.6,1.1,0.4,4.03,1.0748298
RP,34,Luis De Avila,,New York,MLB,MLB,05/29/2001,27,COL,5' 9',205 lbs,Left,Left,2.5 Stars,3.0 Stars,1,10,1,1,1,1,9,1,1,1,1,1,11,1,1,1,1,1,36,19,Normal,Pull,Pull,43,60,48,51,64,47,67,50,54,73,42,57,48,49,60,44.0,37.0,,39.0,46.0,,35.0,,,,,,5,EX GB,94.0,93-95,3/4,GB'er,68.0,37.0,-,-,-,10,6,18,3,25,8,45,27,16,29,47,55,53,0.075,0.109,0.075,0.6,0.089,0.185,0.182,-1.04,-3,-1.0,-10.0,0.0,-0.0,-0.0,0,0,180.1,76,3.79,3.78,0.2,3.4,3.3,3.6,3.382686
RP,48,Jacob deGrom,,Texas,MLB,MLB,06/19/1988,40,USA,6' 4',185 lbs,Left,Right,2.5 Stars,2.5 Stars,27,27,14,1,27,28,26,25,14,1,26,27,27,27,14,1,27,29,58,13,Normal,Normal,Normal,73,41,83,52,37,65,39,80,50,35,80,42,84,53,39,99.0,43.0,47.0,97.0,,,,,,,,,4,FB,96.0,95-97,3/4,Power,31.0,67.0,-,-,-,25,27,45,15,-,-,-,23,22,24,31,29,27,0.074,0.138,0.074,0.5,0.109,0.212,0.143,-0.53,-1,-0.4,-4.7,0.0,0.1,0.1,2,0,135.1,55,3.66,3.51,0.0,2.5,2.0,2.51,2.468871
RP,39,Edwin Díaz,,New York,MLB,MLB,03/22/1994,34,PUR,6' 3',170 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,22,Normal,Normal,Normal,61,51,47,54,51,51,47,45,49,46,74,58,48,57,58,98.0,,,99.0,,,,,,,,,2,NEU,97.0,96-98,3/4,Power,16.0,40.0,1,-,-,23,23,50,8,-,-,-,21,20,23,24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0,0.0,-0.3,0.0,0.0,0.0,3,3,69.2,25,3.23,3.9,-0.4,0.5,1.1,2.74,0.5540111
RP,35,Trevor Megill,,Los Angeles,MLB,MLB,12/05/1993,34,USA,6' 8',230 lbs,Left,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,81,6,Normal,Normal,Normal,56,48,53,46,49,57,49,53,47,49,56,48,52,45,48,100.0,,58.0,,,,,,,,,,2,FB,98.0,97-99,OTT,Power,14.0,40.0,5,5,1,23,14,50,16,10,27,53,12,12,15,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,3,47.2,11,2.08,4.08,0.0,0.3,1.3,3.23,0.39190543
RP,26,A.J. Puk,,St. Louis,MLB,MLB,04/25/1995,33,USA,6' 7',240 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,8,1,9,1,1,1,5,1,7,1,1,1,8,1,9,45,11,Normal,Normal,Normal,76,50,45,57,49,95,58,48,61,57,69,48,44,55,47,100.0,,,99.0,50.0,53.0,54.0,,,,,,5,FB,97.0,96-98,3/4,Power,8.0,54.0,3,3,2,26,50,63,16,8,13,26,20,11,17,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,2,56.1,30,4.79,3.5,0.5,0.6,-0.2,2.92,0.5714976
RP,7,Blake Snell,,Los Angeles,MLB,MLB,12/04/1992,35,USA,6' 4',225 lbs,Left,Left,2.5 Stars,2.5 Stars,12,21,1,1,28,1,20,11,1,1,27,1,22,12,1,1,29,1,38,38,Normal,Normal,Normal,76,48,38,53,47,83,50,40,54,49,74,48,38,53,47,99.0,59.0,90.0,51.0,,,,,,,,,4,FB,95.0,94-96,3/4,Normal,55.0,57.0,-,-,-,18,62,51,16,15,25,35,19,15,20,24,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0,0.0,-1.0,0.0,0.0,0.0,0,0,183.2,80,3.92,4.24,-0.2,2.5,2.8,3.41,2.4418113
RP,32,Robert Stephenson,,Boston,MLB,MLB,02/24/1993,35,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,10,13,1,1,15,6,14,11,1,1,16,9,13,10,1,1,14,5,50,41,Normal,Normal,Normal,76,47,52,54,46,65,44,50,51,42,86,49,54,56,48,82.0,,,73.0,,,92.0,,,,,,3,FB,95.0,94-96,3/4,Normal,10.0,67.0,-,-,-,13,27,38,31,1,-,-,14,14,21,22,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0,-0.1,-0.5,0.0,0.0,0.0,2,4,64.0,26,3.66,4.2,0.6,0.3,0.7,3.25,0.3217507
RP,48,Abner Uribe,,New York,MLB,MLB,06/20/2000,28,DOM,6' 3',205 lbs,Right,Right,2.5 Stars,3.0 Stars,9,10,1,1,1,8,10,9,1,1,1,8,10,9,1,1,1,7,53,15,Normal,Normal,Normal,90,67,24,74,66,67,58,23,65,56,100,76,25,81,74,,83.0,,100.0,100.0,,,,,,,,3,EX GB,99.0,99-101,3/4,GB'er,15.0,40.0,1,1,1,29,25,50,19,7,10,20,20,13,16,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,5,49.1,18,3.28,3.59,-1.7,0.6,0.7,3.46,0.56878793
RP,36,Luis De Leon,,Baltimore,MLB,MLB,04/14/2003,25,DOM,6' 3',175 lbs,Left,Left,2.5 Stars,3.0 Stars,7,8,2,1,1,8,10,9,5,1,1,9,7,6,1,1,1,7,34,15,Normal,Normal,Normal,53,75,35,58,82,66,90,37,63,99,50,70,34,56,76,,67.0,,62.0,67.0,,,,,15.0,,,4,EX GB,93.0,93-95,3/4,GB'er,49.0,55.0,2,2,1,23,29,50,20,9,16,28,22,18,14,38,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0,-0.0,-0.5,0.0,0.0,0.0,0,1,35.2,14,3.53,4.05,0.6,0.2,0.1,3.58,0.25805277
RP,33,Pete Fairbanks,,Seattle,MLB,MLB,12/16/1993,34,USA,6' 6',215 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,11,Normal,Normal,Normal,50,49,49,53,49,46,46,47,51,45,54,53,50,55,53,59.0,68.0,,59.0,,,,,,,,,3,EX FB,94.0,93-95,3/4,Normal,27.0,45.0,35,35,36,34,10,25,16,25,50,21,13,10,15,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0,0.1,-0.5,0.0,0.0,0.0,3,1,78.1,19,2.18,3.51,1.3,0.7,2.2,3.84,0.7996298
RP,71,Josh Hader,,Milwaukee,MLB,MLB,04/07/1994,34,USA,6' 3',190 lbs,Left,Left,2.5 Stars,2.5 Stars,10,14,10,1,15,5,13,10,10,1,15,3,14,10,10,1,16,5,34,5,Normal,Normal,Normal,73,48,47,69,45,100,64,50,88,59,61,45,46,63,42,90.0,35.0,,90.0,,,,,,,,,3,EX FB,95.0,94-96,SIDE,Normal,24.0,53.0,1,-,-,22,29,52,14,35,31,61,4,12,11,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,35.1,12,3.06,1.34,1.7,1.6,0.8,1.46,1.6384219
RP,99,Drey Jameson,,Arizona,MLB,MLB,08/17/1997,31,USA,6' 0',160 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,8,Normal,Normal,Normal,53,53,55,55,52,47,48,53,51,47,59,57,57,58,57,71.0,,39.0,60.0,56.0,,,,,,,,4,NEU,98.0,97-99,3/4,Power,24.0,56.0,3,3,3,9,16,25,14,28,12,22,17,11,25,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,3,1,61.2,29,4.23,4.04,1.6,0.2,-0.1,4.35,0.3969415
RP,50,Adrian Morejon,,Seattle,MLB,MLB,02/27/1999,29,CUB,5' 11',225 lbs,Left,Left,2.5 Stars,2.5 Stars,9,1,1,1,1,13,1,8,1,1,1,11,1,10,1,1,1,13,80,3,Normal,Normal,Normal,55,50,46,49,50,72,60,48,55,62,50,48,45,47,49,73.0,,,67.0,55.0,35.0,,,,,,,4,GB,98.0,97-99,3/4,Power,9.0,69.0,1,1,2,20,29,53,6,6,17,28,32,33,20,42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,52.2,13,2.22,2.91,1.5,1.0,1.7,3.13,0.9932988
RP,11,Drew Sommers,,Houston,MLB,MLB,08/14/2000,28,USA,6' 3',235 lbs,Left,Left,2.5 Stars,2.5 Stars,8,1,1,1,1,12,1,8,1,1,1,12,1,8,1,1,1,12,37,35,Flyball,Spray,Pull,48,63,46,62,63,69,97,50,88,100,44,56,45,57,55,,,,56.0,65.0,,,,,,,,2,GB,94.0,93-95,SIDE,GB'er,23.0,48.0,1,1,1,32,37,38,22,21,28,19,15,15,19,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,2,21.2,7,2.91,3.92,0.7,0.1,0.4,3.3,0.17664379
RP,28,Jacob Steinmetz,,Arizona,MLB,MLB,07/19/2003,25,USA,6' 6',220 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,25,27,Flyball,Pull,Normal,54,48,56,56,47,50,47,55,55,45,57,49,57,57,48,55.0,39.0,91.0,50.0,,,,,,,,,4,EX FB,94.0,93-95,3/4,Normal,64.0,43.0,1,1,1,26,20,14,19,40,48,37,11,10,8,22,3,3,0.333,0.333,0.333,0.3,0.293,0.667,0.333,-0.04,0,-0.1,-0.0,0.0,-0.6,-0.6,2,2,91.1,35,3.45,3.5,-0.1,1.2,1.0,3.28,1.0833813
RP,52,Blake Treinen,,Baltimore,MLB,MLB,06/30/1988,40,USA,6' 5',215 lbs,Right,Right,2.5 Stars,2.5 Stars,12,17,13,1,12,5,18,12,13,1,13,8,17,11,13,1,11,5,39,32,Normal,Normal,Normal,50,54,60,55,53,45,50,58,52,49,55,59,62,58,59,48.0,,,49.0,59.0,,51.0,,,,,,4,FB,93.0,92-94,3/4,Normal,13.0,58.0,-,-,-,25,13,39,21,20,25,35,17,12,18,20,2,2,0.5,0.5,0.5,0.5,0.439,1.0,0.5,-0.02,0,0.1,0.2,0.0,0.0,0.0,1,2,72.1,34,4.23,3.61,0.7,0.7,0.1,3.47,0.8194422
RP,16,Ricardo Yan,,Arizona,MLB,MLB,11/14/2002,25,DOM,6' 4',200 lbs,Right,Right,2.5 Stars,3.0 Stars,7,7,1,1,3,8,9,6,1,1,1,5,6,7,1,1,4,9,46,13,Normal,Normal,Normal,53,62,41,56,66,47,56,39,52,57,59,70,42,59,74,,70.0,19.0,69.0,63.0,,,,,,,,4,GB,94.0,93-95,3/4,GB'er,66.0,52.0,1,1,2,28,40,49,17,8,14,27,20,16,13,43,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0,-0.1,-0.2,0.0,0.0,0.0,0,0,111.2,49,3.95,4.0,-0.5,1.1,1.3,3.86,1.0313326
